two_theta_deg,intensity_counts
30.93955059,603
30.9422672,534
30.94498381,612
30.94770042,603
30.950417030000001,553
30.953133640000001,570
30.955850250000001,596
30.958566860000001,567
30.961283470000001,570
30.964000080000002,586
30.966716689999998,674
30.969433299999999,614
30.972149909999999,542
30.974866519999999,538
30.977583129999999,579
30.98029974,566
30.98301635,584
30.98573296,561
30.98844957,584
30.99116618,582
30.993882790000001,565
30.996599400000001,555
30.999316010000001,584
31.002032620000001,619
31.004749230000002,615
31.007465839999998,621
31.010182449999999,499
31.012899059999999,610
31.015615669999999,528
31.018332279999999,565
31.021048889999999,522
31.0237655,543
31.02648211,568
31.02919872,594
31.03191533,561
31.034631940000001,598
31.037348550000001,555
31.040065160000001,564
31.042781770000001,489
31.045498380000002,551
31.048214990000002,627
31.050931599999998,560
31.053648209999999,552
31.056364819999999,594
31.059081429999999,556
31.061798039999999,567
31.06451465,584
31.06723126,565
31.06994787,547
31.07266448,574
31.07538109,557
31.078097700000001,534
31.080814310000001,568
31.083530920000001,589
31.086247530000001,565
31.088964140000002,585
31.091680749999998,561
31.094397359999999,598
31.097113969999999,554
31.099830579999999,547
31.102547189999999,597
31.105263799999999,577
31.10798041,521
31.11069702,598
31.11341363,598
31.11613024,603
31.118846850000001,563
31.121563460000001,613
31.124280070000001,572
31.126996680000001,553
31.129713290000002,568
31.132429900000002,563
31.135146509999998,583
31.137863119999999,595
31.140579729999999,585
31.143296339999999,586
31.146012949999999,549
31.14872956,567
31.15144617,603
31.15416278,556
31.15687939,595
31.159596000000001,593
31.162312610000001,551
31.165029220000001,582
31.167745830000001,550
31.170462440000001,577
31.173179050000002,611
31.175895659999998,597
31.178612269999999,600
31.181328879999999,613
31.184045489999999,582
31.186762099999999,595
31.189478709999999,531
31.19219532,602
31.19491193,574
31.19762854,570
31.20034515,562
31.203061760000001,591
31.205778370000001,594
31.208494980000001,654
31.211211590000001,519
31.213928200000002,578
31.216644809999998,579
31.219361419999998,554
31.222078029999999,579
31.224794639999999,579
31.227511249999999,616
31.230227859999999,596
31.23294447,570
31.23566108,576
31.23837769,581
31.2410943,572
31.243810910000001,551
31.246527520000001,584
31.249244130000001,586
31.251960740000001,540
31.254677350000001,595
31.257393960000002,572
31.260110569999998,570
31.262827179999999,553
31.265543789999999,597
31.268260399999999,561
31.270977009999999,614
31.27369362,600
31.27641023,570
31.27912684,612
31.28184345,573
31.28456006,563
31.287276670000001,547
31.289993280000001,566
31.292709890000001,550
31.295426500000001,604
31.298143110000002,584
31.300859719999998,566
31.303576329999999,577
31.306292939999999,546
31.309009549999999,535
31.311726159999999,596
31.314442769999999,604
31.31715938,586
31.31987599,585
31.3225926,582
31.32530921,585
31.328025820000001,586
31.330742430000001,568
31.333459040000001,579
31.336175650000001,585
31.338892260000001,603
31.341608870000002,569
31.344325479999998,578
31.347042089999999,604
31.349758699999999,622
31.352475309999999,531
31.355191919999999,604
31.35790853,605
31.36062514,563
31.36334175,611
31.36605836,543
31.36877497,564
31.371491580000001,621
31.374208190000001,585
31.376924800000001,607
31.379641410000001,587
31.382358020000002,573
31.385074629999998,566
31.387791239999999,593
31.390507849999999,624
31.393224459999999,552
31.395941069999999,583
31.398657679999999,592
31.40137429,605
31.4040909,555
31.40680751,550
31.40952412,579
31.412240730000001,585
31.414957340000001,607
31.417673950000001,600
31.420390560000001,541
31.423107170000002,576
31.425823780000002,533
31.428540389999998,599
31.431256999999999,540
31.433973609999999,589
31.436690219999999,551
31.439406829999999,587
31.44212344,561
31.44484005,525
31.44755666,566
31.45027327,572
31.452989880000001,554
31.455706490000001,552
31.458423100000001,571
31.461139710000001,611
31.463856320000001,603
31.466572930000002,563
31.469289539999998,551
31.472006149999999,617
31.474722759999999,564
31.477439369999999,551
31.480155979999999,582
31.482872589999999,579
31.4855892,559
31.48830581,566
31.49102242,558
31.49373903,553
31.496455640000001,572
31.499172250000001,569
31.501888860000001,586
31.504605470000001,577
31.507322080000002,580
31.510038689999998,595
31.512755299999998,574
31.515471909999999,598
31.518188519999999,531
31.520905129999999,540
31.523621739999999,569
31.52633835,603
31.52905496,542
31.53177157,587
31.53448818,565
31.537204790000001,549
31.539921400000001,519
31.542638010000001,552
31.545354620000001,613
31.548071230000001,525
31.550787840000002,546
31.553504449999998,598
31.556221059999999,548
31.558937669999999,589
31.561654279999999,574
31.564370889999999,619
31.5670875,573
31.56980411,567
31.57252072,579
31.57523733,555
31.57795394,576
31.580670550000001,566
31.583387160000001,567
31.586103770000001,565
31.588820380000001,564
31.591536990000002,602
31.594253599999998,600
31.596970209999999,580
31.599686819999999,547
31.602403429999999,594
31.605120039999999,564
31.607836649999999,622
31.61055326,583
31.61326987,527
31.61598648,558
31.61870309,515
31.621419700000001,546
31.624136310000001,573
31.626852920000001,589
31.629569530000001,560
31.632286140000001,518
31.635002750000002,576
31.637719359999998,576
31.640435969999999,518
31.643152579999999,600
31.645869189999999,603
31.648585799999999,578
31.65130241,598
31.65401902,581
31.65673563,569
31.65945224,589
31.66216885,615
31.664885460000001,570
31.667602070000001,586
31.670318680000001,578
31.673035290000001,596
31.675751900000002,554
31.678468509999998,602
31.681185119999999,570
31.683901729999999,564
31.686618339999999,578
31.689334949999999,566
31.692051559999999,531
31.69476817,564
31.69748478,550
31.70020139,577
31.702918,560
31.705634610000001,535
31.708351220000001,536
31.711067830000001,554
31.713784440000001,547
31.716501050000002,600
31.719217660000002,536
31.721934269999998,599
31.724650879999999,513
31.727367489999999,529
31.730084099999999,623
31.732800709999999,591
31.73551732,582
31.73823393,609
31.74095054,543
31.74366715,555
31.746383760000001,633
31.749100370000001,579
31.751816980000001,577
31.754533590000001,566
31.757250200000001,519
31.759966810000002,540
31.762683419999998,552
31.765400029999999,532
31.768116639999999,544
31.770833249999999,559
31.773549859999999,520
31.776266469999999,553
31.77898308,570
31.78169969,529
31.7844163,598
31.78713291,569
31.789849520000001,593
31.792566130000001,568
31.795282740000001,568
31.797999350000001,530
31.800715960000002,588
31.803432569999998,548
31.806149179999998,580
31.808865789999999,517
31.811582399999999,605
31.814299009999999,546
31.817015619999999,550
31.81973223,519
31.82244884,547
31.82516545,609
31.82788206,528
31.830598670000001,555
31.833315280000001,540
31.836031890000001,553
31.838748500000001,566
31.841465110000001,578
31.844181720000002,530
31.846898329999998,587
31.849614939999999,536
31.852331549999999,554
31.855048159999999,526
31.857764769999999,544
31.86048138,550
31.86319799,520
31.8659146,544
31.86863121,534
31.87134782,570
31.874064430000001,558
31.876781040000001,613
31.879497650000001,555
31.882214260000001,611
31.884930870000002,540
31.887647479999998,537
31.890364089999998,579
31.893080699999999,532
31.895797309999999,580
31.898513919999999,556
31.901230529999999,560
31.90394714,575
31.90666375,547
31.90938036,580
31.91209697,570
31.914813580000001,580
31.917530190000001,511
31.920246800000001,553
31.922963410000001,579
31.925680020000001,593
31.928396630000002,565
31.931113239999998,540
31.933829849999999,569
31.936546459999999,528
31.939263069999999,524
31.941979679999999,515
31.94469629,502
31.9474129,579
31.95012951,556
31.95284612,539
31.95556273,632
31.958279340000001,532
31.960995950000001,511
31.963712560000001,551
31.966429170000001,583
31.969145780000002,598
31.971862389999998,574
31.974578999999999,595
31.977295609999999,563
31.980012219999999,561
31.982728829999999,532
31.985445439999999,523
31.98816205,531
31.99087866,551
31.99359527,547
31.99631188,545
31.999028490000001,600
32.001745100000001,625
32.004461710000001,575
32.007178320000001,544
32.009894930000002,553
32.012611540000002,575
32.015328149999995,574
32.018044759999995,566
32.020761369999995,587
32.023477979999996,510
32.026194589999996,607
32.028911199999996,511
32.031627809999996,519
32.034344419999996,543
32.037061029999997,563
32.039777639999997,506
32.042494249999997,584
32.045210859999997,575
32.047927469999998,551
32.050644079999998,567
32.053360689999998,567
32.056077299999998,557
32.058793909999999,527
32.061510519999999,533
32.064227129999999,546
32.066943739999999,592
32.069660349999999,564
32.07237696,577
32.07509357,570
32.07781018,616
32.08052679,531
32.083243400000001,573
32.085960010000001,591
32.088676620000001,523
32.091393230000001,590
32.094109840000002,538
32.096826449999995,642
32.099543059999995,609
32.102259669999995,587
32.104976279999995,543
32.107692889999996,534
32.110409499999996,551
32.113126109999996,579
32.115842719999996,568
32.118559329999997,569
32.121275939999997,565
32.123992549999997,560
32.126709159999997,533
32.129425769999997,518
32.132142379999998,592
32.134858989999998,623
32.137575599999998,607
32.140292209999998,573
32.143008819999999,581
32.145725429999999,587
32.148442039999999,576
32.151158649999999,585
32.15387526,572
32.15659187,566
32.15930848,567
32.16202509,565
32.1647417,576
32.167458310000001,608
32.170174920000001,607
32.172891530000001,590
32.175608140000001,603
32.178324750000002,573
32.181041359999995,561
32.183757969999995,628
32.186474579999995,591
32.189191189999995,591
32.191907799999996,571
32.194624409999996,577
32.197341019999996,588
32.200057629999996,519
32.202774239999997,606
32.205490849999997,564
32.208207459999997,540
32.210924069999997,533
32.213640679999997,550
32.216357289999998,556
32.219073899999998,594
32.221790509999998,550
32.224507119999998,559
32.227223729999999,568
32.229940339999999,601
32.232656949999999,571
32.235373559999999,569
32.23809017,531
32.24080678,520
32.24352339,574
32.24624,550
32.24895661,552
32.251673220000001,575
32.254389830000001,564
32.257106440000001,555
32.259823050000001,557
32.262539660000002,563
32.265256269999995,561
32.267972879999995,525
32.270689489999995,593
32.273406099999995,591
32.276122709999996,584
32.278839319999996,526
32.281555929999996,588
32.284272539999996,523
32.286989149999997,561
32.289705759999997,571
32.292422369999997,540
32.295138979999997,535
32.297855589999998,605
32.300572199999998,581
32.303288809999998,569
32.306005419999998,587
32.308722029999998,587
32.311438639999999,553
32.314155249999999,593
32.316871859999999,555
32.319588469999999,582
32.32230508,523
32.32502169,568
32.3277383,539
32.33045491,533
32.33317152,605
32.335888130000001,601
32.338604740000001,590
32.341321350000001,582
32.344037960000001,557
32.346754570000002,533
32.349471179999995,575
32.352187789999995,537
32.354904399999995,576
32.357621009999995,538
32.360337619999996,564
32.363054229999996,630
32.365770839999996,569
32.368487449999996,577
32.371204059999997,575
32.373920669999997,599
32.376637279999997,562
32.379353889999997,553
32.382070499999998,511
32.384787109999998,566
32.387503719999998,568
32.390220329999998,558
32.392936939999998,576
32.395653549999999,563
32.398370159999999,527
32.401086769999999,589
32.403803379999999,602
32.40651999,616
32.4092366,553
32.41195321,567
32.41466982,524
32.417386430000001,580
32.420103040000001,518
32.422819650000001,561
32.425536260000001,548
32.428252870000001,573
32.430969480000002,525
32.433686089999995,560
32.436402699999995,548
32.439119309999995,541
32.441835919999995,539
32.444552529999996,593
32.447269139999996,563
32.449985749999996,559
32.452702359999996,574
32.455418969999997,615
32.458135579999997,554
32.460852189999997,577
32.463568799999997,577
32.466285409999998,585
32.469002019999998,520
32.471718629999998,588
32.474435239999998,556
32.477151849999998,533
32.479868459999999,569
32.482585069999999,561
32.485301679999999,568
32.488018289999999,547
32.4907349,555
32.49345151,553
32.49616812,547
32.49888473,551
32.501601340000001,585
32.504317950000001,550
32.507034560000001,561
32.509751170000001,575
32.512467780000001,572
32.515184390000002,575
32.517900999999995,522
32.520617609999995,597
32.523334219999995,588
32.526050829999996,581
32.528767439999996,602
32.531484049999996,605
32.534200659999996,604
32.536917269999996,521
32.539633879999997,545
32.542350489999997,579
32.545067099999997,535
32.547783709999997,583
32.550500319999998,540
32.553216929999998,642
32.555933539999998,543
32.558650149999998,561
32.561366759999999,561
32.564083369999999,616
32.566799979999999,562
32.569516589999999,569
32.572233199999999,579
32.57494981,605
32.57766642,548
32.58038303,567
32.58309964,585
32.585816250000001,528
32.588532860000001,580
32.591249470000001,511
32.593966080000001,553
32.596682690000002,571
32.599399300000002,582
32.602115909999995,576
32.604832519999995,539
32.607549129999995,561
32.610265739999996,571
32.612982349999996,535
32.615698959999996,599
32.618415569999996,581
32.621132179999996,566
32.623848789999997,536
32.626565399999997,566
32.629282009999997,563
32.631998619999997,581
32.634715229999998,534
32.637431839999998,601
32.640148449999998,603
32.642865059999998,542
32.645581669999999,569
32.648298279999999,578
32.651014889999999,562
32.653731499999999,562
32.656448109999999,529
32.65916472,587
32.66188133,546
32.66459794,557
32.66731455,568
32.670031160000001,560
32.672747770000001,626
32.675464380000001,573
32.678180990000001,561
32.680897600000002,562
32.683614209999995,590
32.686330819999995,568
32.689047429999995,569
32.691764039999995,598
32.694480649999996,588
32.697197259999996,576
32.699913869999996,528
32.702630479999996,604
32.705347089999997,532
32.708063699999997,514
32.710780309999997,572
32.713496919999997,566
32.716213529999997,583
32.718930139999998,548
32.721646749999998,541
32.724363359999998,583
32.727079969999998,530
32.729796579999999,544
32.732513189999999,543
32.735229799999999,507
32.737946409999999,561
32.74066302,583
32.74337963,551
32.74609624,541
32.74881285,611
32.75152946,567
32.754246070000001,577
32.756962680000001,558
32.759679290000001,547
32.762395900000001,528
32.765112510000002,553
32.767829119999995,596
32.770545729999995,564
32.773262339999995,564
32.775978949999995,595
32.778695559999996,552
32.781412169999996,555
32.784128779999996,551
32.786845389999996,565
32.789561999999997,592
32.792278609999997,546
32.794995219999997,569
32.797711829999997,534
32.800428439999997,561
32.803145049999998,554
32.805861659999998,546
32.808578269999998,551
32.811294879999998,559
32.814011489999999,547
32.816728099999999,538
32.819444709999999,558
32.822161319999999,597
32.82487793,543
32.82759454,591
32.83031115,581
32.83302776,578
32.83574437,562
32.838460980000001,501
32.841177590000001,537
32.843894200000001,571
32.846610810000001,597
32.849327420000002,576
32.852044029999995,569
32.854760639999995,554
32.857477249999995,569
32.860193859999995,572
32.862910469999996,557
32.865627079999996,537
32.868343689999996,581
32.871060299999996,573
32.873776909999997,583
32.876493519999997,585
32.879210129999997,591
32.881926739999997,578
32.884643349999997,532
32.887359959999998,538
32.890076569999998,577
32.892793179999998,536
32.895509789999998,572
32.898226399999999,573
32.900943009999999,585
32.903659619999999,573
32.906376229999999,572
32.90909284,579
32.91180945,544
32.91452606,533
32.91724267,581
32.91995928,569
32.922675890000001,569
32.925392500000001,550
32.928109110000001,543
32.930825720000001,553
32.933542330000002,577
32.936258939999995,531
32.938975549999995,571
32.941692159999995,562
32.944408769999995,600
32.947125379999996,544
32.949841989999996,505
32.952558599999996,548
32.955275209999996,585
32.957991819999997,580
32.960708429999997,488
32.963425039999997,583
32.966141649999997,561
32.968858259999998,608
32.971574869999998,590
32.974291479999998,568
32.977008089999998,525
32.979724699999998,578
32.982441309999999,532
32.985157919999999,549
32.987874529999999,576
32.990591139999999,551
32.99330775,552
32.99602436,545
32.99874097,537
33.00145758,578
33.004174190000001,518
33.006890800000001,556
33.009607410000001,572
33.012324020000001,590
33.015040630000001,567
33.017757240000002,555
33.020473849999995,539
33.023190459999995,541
33.025907069999995,578
33.028623679999995,541
33.031340289999996,532
33.034056899999996,576
33.036773509999996,575
33.039490119999996,585
33.042206729999997,563
33.044923339999997,538
33.047639949999997,598
33.050356559999997,555
33.053073169999998,575
33.055789779999998,573
33.058506389999998,555
33.061222999999998,591
33.063939609999998,562
33.066656219999999,548
33.069372829999999,567
33.072089439999999,574
33.074806049999999,557
33.07752266,527
33.08023927,570
33.08295588,566
33.08567249,513
33.088389100000001,604
33.091105710000001,594
33.093822320000001,599
33.096538930000001,600
33.099255540000001,563
33.101972150000002,568
33.104688759999995,555
33.107405369999995,583
33.110121979999995,596
33.112838589999996,562
33.115555199999996,567
33.118271809999996,586
33.120988419999996,604
33.123705029999996,582
33.126421639999997,563
33.129138249999997,565
33.131854859999997,567
33.134571469999997,566
33.137288079999998,536
33.140004689999998,576
33.142721299999998,568
33.145437909999998,541
33.148154519999999,545
33.150871129999999,608
33.153587739999999,571
33.156304349999999,582
33.159020959999999,553
33.16173757,601
33.16445418,528
33.16717079,563
33.1698874,548
33.172604010000001,573
33.175320620000001,538
33.178037230000001,541
33.180753840000001,540
33.183470450000002,599
33.186187059999995,539
33.188903669999995,593
33.191620279999995,550
33.194336889999995,543
33.197053499999996,567
33.199770109999996,553
33.202486719999996,584
33.205203329999996,559
33.207919939999996,580
33.210636549999997,546
33.213353159999997,589
33.216069769999997,553
33.218786379999997,544
33.221502989999998,560
33.224219599999998,575
33.226936209999998,547
33.229652819999998,528
33.232369429999999,556
33.235086039999999,597
33.237802649999999,536
33.240519259999999,547
33.243235869999999,571
33.24595248,636
33.24866909,564
33.2513857,562
33.25410231,579
33.256818920000001,598
33.259535530000001,583
33.262252140000001,545
33.264968750000001,600
33.267685360000002,554
33.270401969999995,560
33.273118579999995,562
33.275835189999995,563
33.278551799999995,550
33.281268409999996,565
33.283985019999996,587
33.286701629999996,536
33.289418239999996,622
33.292134849999997,592
33.294851459999997,557
33.297568069999997,586
33.300284679999997,561
33.303001289999997,600
33.305717899999998,588
33.308434509999998,574
33.311151119999998,535
33.313867729999998,576
33.316584339999999,550
33.319300949999999,538
33.322017559999999,519
33.324734169999999,575
33.327450779999999,604
33.33016739,605
33.332884,524
33.33560061,573
33.33831722,592
33.341033830000001,573
33.343750440000001,572
33.346467050000001,628
33.349183660000001,539
33.351900270000002,589
33.354616879999995,567
33.357333489999995,589
33.360050099999995,548
33.362766709999995,550
33.365483319999996,537
33.368199929999996,598
33.370916539999996,548
33.373633149999996,550
33.376349759999997,588
33.379066369999997,522
33.381782979999997,553
33.384499589999997,530
33.387216199999997,576
33.389932809999998,567
33.392649419999998,622
33.395366029999998,536
33.398082639999998,516
33.400799249999999,494
33.403515859999999,571
33.406232469999999,537
33.408949079999999,595
33.41166569,582
33.4143823,572
33.41709891,577
33.41981552,543
33.42253213,622
33.425248740000001,596
33.427965350000001,527
33.430681960000001,574
33.433398570000001,556
33.436115180000002,538
33.438831789999995,546
33.441548399999995,554
33.444265009999995,582
33.446981619999995,584
33.449698229999996,538
33.452414839999996,554
33.455131449999996,579
33.457848059999996,584
33.460564669999997,556
33.463281279999997,587
33.465997889999997,558
33.468714499999997,549
33.471431109999997,548
33.474147719999998,534
33.476864329999998,567
33.479580939999998,595
33.482297549999998,553
33.485014159999999,568
33.487730769999999,588
33.490447379999999,558
33.493163989999999,566
33.4958806,591
33.49859721,578
33.50131382,578
33.50403043,525
33.50674704,525
33.509463650000001,584
33.512180260000001,563
33.514896870000001,595
33.517613480000001,537
33.520330090000002,554
33.523046699999995,559
33.525763309999995,547
33.528479919999995,542
33.531196529999995,540
33.533913139999996,539
33.536629749999996,597
33.539346359999996,533
33.542062969999996,573
33.544779579999997,557
33.547496189999997,590
33.550212799999997,563
33.552929409999997,546
33.555646019999998,602
33.558362629999998,546
33.561079239999998,556
33.563795849999998,583
33.566512459999998,567
33.569229069999999,561
33.571945679999999,571
33.574662289999999,542
33.577378899999999,501
33.58009551,563
33.58281212,588
33.58552873,596
33.58824534,626
33.590961950000001,629
33.593678560000001,562
33.596395170000001,554
33.599111780000001,536
33.601828390000001,530
33.604545000000002,617
33.607261609999995,592
33.609978219999995,530
33.612694829999995,578
33.615411439999995,531
33.618128049999996,587
33.620844659999996,575
33.623561269999996,591
33.626277879999996,531
33.628994489999997,520
33.631711099999997,549
33.634427709999997,574
33.637144319999997,580
33.639860929999998,538
33.642577539999998,578
33.645294149999998,559
33.648010759999998,576
33.650727369999998,601
33.653443979999999,551
33.656160589999999,538
33.658877199999999,566
33.661593809999999,603
33.66431042,570
33.66702703,570
33.66974364,547
33.67246025,564
33.675176860000001,523
33.677893470000001,570
33.680610080000001,571
33.683326690000001,610
33.686043300000001,574
33.688759910000002,573
33.691476519999995,555
33.694193129999995,604
33.696909739999995,529
33.699626349999996,581
33.702342959999996,589
33.705059569999996,582
33.707776179999996,534
33.710492789999996,593
33.713209399999997,532
33.715926009999997,575
33.718642619999997,549
33.721359229999997,562
33.724075839999998,564
33.726792449999998,524
33.729509059999998,518
33.732225669999998,557
33.734942279999999,599
33.737658889999999,588
33.740375499999999,575
33.743092109999999,572
33.745808719999999,532
33.74852533,547
33.75124194,569
33.75395855,545
33.75667516,535
33.759391770000001,585
33.762108380000001,533
33.764824990000001,580
33.767541600000001,632
33.770258210000001,573
33.772974819999995,609
33.775691429999995,512
33.778408039999995,560
33.781124649999995,566
33.783841259999996,556
33.786557869999996,584
33.789274479999996,568
33.791991089999996,550
33.794707699999996,586
33.797424309999997,561
33.800140919999997,579
33.802857529999997,613
33.805574139999997,567
33.808290749999998,583
33.811007359999998,525
33.813723969999998,587
33.816440579999998,567
33.819157189999999,582
33.821873799999999,555
33.824590409999999,593
33.827307019999999,544
33.830023629999999,601
33.83274024,566
33.83545685,576
33.83817346,555
33.84089007,585
33.843606680000001,599
33.846323290000001,562
33.849039900000001,577
33.851756510000001,571
33.854473120000002,589
33.857189729999995,523
33.859906339999995,598
33.862622949999995,561
33.865339559999995,576
33.868056169999996,489
33.870772779999996,598
33.873489389999996,560
33.876205999999996,558
33.878922609999996,551
33.881639219999997,591
33.884355829999997,554
33.887072439999997,571
33.889789049999997,558
33.892505659999998,553
33.895222269999998,574
33.897938879999998,559
33.900655489999998,574
33.903372099999999,559
33.906088709999999,574
33.908805319999999,589
33.911521929999999,518
33.914238539999999,593
33.91695515,599
33.91967176,596
33.92238837,544
33.92510498,535
33.927821590000001,561
33.930538200000001,612
33.933254810000001,510
33.935971420000001,571
33.938688030000002,573
33.941404639999995,628
33.944121249999995,560
33.946837859999995,551
33.949554469999995,523
33.952271079999996,506
33.954987689999996,554
33.957704299999996,577
33.960420909999996,527
33.963137519999997,572
33.965854129999997,566
33.968570739999997,560
33.971287349999997,595
33.974003959999997,558
33.976720569999998,536
33.979437179999998,549
33.982153789999998,532
33.984870399999998,551
33.987587009999999,522
33.990303619999999,586
33.993020229999999,572
33.995736839999999,535
33.99845345,578
34.00117006,549
34.00388667,553
34.00660328,544
34.00931989,573
34.012036500000001,567
34.014753110000001,548
34.017469720000001,567
34.020186330000001,567
34.022902940000002,510
34.025619549999995,592
34.028336159999995,555
34.031052769999995,554
34.033769379999995,575
34.036485989999996,564
34.039202599999996,556
34.041919209999996,586
34.044635819999996,581
34.047352429999997,569
34.050069039999997,567
34.052785649999997,523
34.055502259999997,576
34.058218869999997,606
34.060935479999998,534
34.063652089999998,490
34.066368699999998,555
34.069085309999998,507
34.071801919999999,555
34.074518529999999,573
34.077235139999999,555
34.079951749999999,532
34.08266836,554
34.08538497,583
34.08810158,527
34.09081819,539
34.0935348,554
34.096251410000001,521
34.098968020000001,541
34.101684630000001,542
34.104401240000001,563
34.107117850000002,600
34.109834459999995,574
34.112551069999995,544
34.115267679999995,545
34.117984289999995,517
34.120700899999996,544
34.123417509999996,566
34.126134119999996,588
34.128850729999996,572
34.131567339999997,576
34.134283949999997,542
34.137000559999997,578
34.139717169999997,557
34.142433779999998,557
34.145150389999998,528
34.147866999999998,571
34.150583609999998,574
34.153300219999998,590
34.156016829999999,547
34.158733439999999,550
34.161450049999999,546
34.164166659999999,620
34.16688327,514
34.16959988,574
34.17231649,581
34.1750331,585
34.177749710000001,546
34.180466320000001,541
34.183182930000001,574
34.185899540000001,570
34.188616150000001,552
34.191332760000002,579
34.194049369999995,510
34.196765979999995,513
34.199482589999995,546
34.202199199999995,569
34.204915809999996,494
34.207632419999996,583
34.210349029999996,516
34.213065639999996,524
34.215782249999997,565
34.218498859999997,560
34.221215469999997,531
34.223932079999997,555
34.226648689999998,601
34.229365299999998,549
34.232081909999998,540
34.234798519999998,586
34.237515129999998,583
34.240231739999999,575
34.242948349999999,551
34.245664959999999,581
34.248381569999999,526
34.25109818,590
34.25381479,527
34.2565314,565
34.25924801,553
34.261964620000001,538
34.264681230000001,564
34.267397840000001,598
34.270114450000001,560
34.272831060000001,574
34.275547670000002,535
34.278264279999995,565
34.280980889999995,568
34.283697499999995,504
34.286414109999996,566
34.289130719999996,533
34.291847329999996,549
34.294563939999996,601
34.297280549999996,594
34.299997159999997,563
34.302713769999997,505
34.305430379999997,578
34.308146989999997,572
34.310863599999998,567
34.313580209999998,538
34.316296819999998,530
34.319013429999998,564
34.321730039999998,531
34.324446649999999,568
34.327163259999999,578
34.329879869999999,537
34.332596479999999,571
34.33531309,530
34.3380297,566
34.34074631,539
34.34346292,547
34.346179530000001,567
34.348896140000001,547
34.351612750000001,565
34.354329360000001,597
34.357045970000001,533
34.359762579999995,589
34.362479189999995,522
34.365195799999995,536
34.367912409999995,541
34.370629019999996,563
34.373345629999996,530
34.376062239999996,574
34.378778849999996,536
34.381495459999996,588
34.384212069999997,534
34.386928679999997,578
34.389645289999997,561
34.392361899999997,561
34.395078509999998,527
34.397795119999998,579
34.400511729999998,554
34.403228339999998,569
34.405944949999999,530
34.408661559999999,614
34.411378169999999,572
34.414094779999999,577
34.416811389999999,562
34.419528,539
34.42224461,584
34.42496122,528
34.42767783,564
34.430394440000001,566
34.433111050000001,547
34.435827660000001,561
34.438544270000001,524
34.441260880000002,568
34.443977489999995,549
34.446694099999995,561
34.449410709999995,536
34.452127319999995,555
34.454843929999996,525
34.457560539999996,486
34.460277149999996,567
34.462993759999996,552
34.465710369999996,505
34.468426979999997,535
34.471143589999997,525
34.473860199999997,529
34.476576809999997,565
34.479293419999998,517
34.482010029999998,558
34.484726639999998,502
34.487443249999998,555
34.490159859999999,549
34.492876469999999,518
34.495593079999999,571
34.498309689999999,575
34.501026299999999,572
34.50374291,579
34.50645952,584
34.50917613,574
34.51189274,531
34.514609350000001,574
34.517325960000001,551
34.520042570000001,529
34.522759180000001,537
34.525475790000002,543
34.528192399999995,561
34.530909009999995,519
34.533625619999995,552
34.536342229999995,594
34.539058839999996,568
34.541775449999996,560
34.544492059999996,484
34.547208669999996,538
34.549925279999997,539
34.552641889999997,513
34.555358499999997,522
34.558075109999997,551
34.560791719999997,582
34.563508329999998,512
34.566224939999998,596
34.568941549999998,560
34.571658159999998,552
34.574374769999999,544
34.577091379999999,510
34.579807989999999,566
34.582524599999999,535
34.58524121,534
34.58795782,517
34.59067443,573
34.59339104,508
34.59610765,542
34.598824260000001,529
34.601540870000001,587
34.604257480000001,537
34.606974090000001,532
34.609690700000002,517
34.612407309999995,617
34.615123919999995,547
34.617840529999995,569
34.620557139999995,525
34.623273749999996,529
34.625990359999996,555
34.628706969999996,525
34.631423579999996,549
34.634140189999997,563
34.636856799999997,526
34.639573409999997,524
34.642290019999997,548
34.645006629999997,550
34.647723239999998,574
34.650439849999998,507
34.653156459999998,548
34.655873069999998,504
34.658589679999999,552
34.661306289999999,525
34.664022899999999,513
34.666739509999999,545
34.66945612,536
34.67217273,590
34.67488934,538
34.67760595,530
34.68032256,539
34.683039170000001,555
34.685755780000001,545
34.688472390000001,553
34.691189000000001,562
34.693905610000002,501
34.696622219999995,547
34.699338829999995,536
34.702055439999995,528
34.704772049999995,561
34.707488659999996,568
34.710205269999996,513
34.712921879999996,599
34.715638489999996,543
34.718355099999997,511
34.721071709999997,581
34.723788319999997,511
34.726504929999997,544
34.729221539999998,554
34.731938149999998,488
34.734654759999998,591
34.737371369999998,502
34.740087979999998,540
34.742804589999999,531
34.745521199999999,584
34.748237809999999,537
34.750954419999999,491
34.75367103,526
34.75638764,531
34.75910425,525
34.76182086,545
34.76453747,590
34.767254080000001,505
34.769970690000001,555
34.772687300000001,547
34.775403910000001,550
34.778120520000002,522
34.780837129999995,551
34.783553739999995,557
34.786270349999995,542
34.788986959999995,550
34.791703569999996,543
34.794420179999996,554
34.797136789999996,520
34.799853399999996,546
34.802570009999997,552
34.805286619999997,549
34.808003229999997,529
34.810719839999997,534
34.813436449999998,561
34.816153059999998,551
34.818869669999998,540
34.821586279999998,502
34.824302889999998,537
34.827019499999999,535
34.829736109999999,546
34.832452719999999,534
34.835169329999999,518
34.83788594,535
34.84060255,560
34.84331916,568
34.84603577,553
34.848752380000001,531
34.851468990000001,518
34.854185600000001,554
34.856902210000001,536
34.859618820000001,544
34.862335430000002,527
34.865052039999995,585
34.867768649999995,587
34.870485259999995,520
34.873201869999995,509
34.875918479999996,500
34.878635089999996,561
